Product_ID,Product_Name,Category,Brand,Current_Price,Competitor_Price,Stock,Units_Sold,Rating,Discount_Percentage,Season,Customer_Type,City,Payment_Method,Delivery_Days,Return_Rate,Review_Count,Wishlist_Count,Cart_Abandonment_Rate,Seller_Rating,Shipping_Cost,Marketing_Spend,Holiday,Weekday,Demand_Index,Recommendation_Score,Recommended_Price
P00421,Laptop,Electronics,HP,70338,69727,661,438,4.3,0,Festival,Premium,Ahmedabad,Credit Card,5,4.48,2822,4768,24.21,3.3,367,14564,Yes,Sunday,54,99.74,70338
P00422,Headphones,Electronics,Lenovo,63078,62788,116,99,3.4,20,Normal,Returning,Ahmedabad,Cash on Delivery,2,7.88,7106,6755,56.95,3.2,485,21200,Yes,Wednesday,45,90.27,59925
P00423,Mixer,Home & Kitchen,Philips,44422,44212,718,489,2.9,15,Monsoon,Returning,Delhi,Debit Card,7,4.05,1074,6704,37.39,4.8,49,31544,Yes,Friday,78,96.73,44422
P00424,Shampoo,Beauty,Mamaearth,13192,13478,42,30,4.5,25,Festival,New,Ahmedabad,Debit Card,3,8.29,4057,5955,43.89,3.3,404,13543,Yes,Monday,74,94.39,13192
P00425,Microwave,Home & Kitchen,Pigeon,30080,32665,594,167,3.5,0,Monsoon,Premium,Chennai,Credit Card,6,10.12,7689,2654,44.56,4.0,350,24981,No,Sunday,98,78.55,32486
P00426,Milk,Grocery,Tata,8006,8286,655,365,4.9,0,Festival,Returning,Chennai,Cash on Delivery,6,10.79,7907,7114,31.02,3.4,356,10266,Yes,Monday,49,67.48,7606
P00427,Rice,Grocery,Tata,25154,22545,180,535,3.0,50,Winter,Returning,Delhi,Debit Card,3,0.23,7608,9182,9.45,3.0,63,40207,No,Friday,100,94.43,27166
P00428,Hoodie,Fashion,Levis,2631,2938,318,144,3.6,20,Monsoon,Premium,Bengaluru,Debit Card,2,1.01,7306,8327,37.26,4.9,352,7315,Yes,Friday,84,92.63,2841
P00429,Sunscreen,Beauty,Lakme,60987,61564,628,406,4.9,30,Summer,Returning,Ahmedabad,Net Banking,7,5.6,3897,1913,48.86,4.0,361,45259,Yes,Saturday,71,72.36,60987
P00430,Shoes,Fashion,Adidas,77175,79824,393,517,2.6,30,Winter,Premium,Bengaluru,Credit Card,6,2.61,962,3983,63.09,4.7,462,9751,No,Wednesday,82,90.86,83349
P00431,Smart TV,Electronics,Lenovo,48282,45453,852,483,4.9,15,Winter,Premium,Bengaluru,Net Banking,2,9.53,3568,3776,16.07,3.4,431,16157,Yes,Sunday,79,53.42,48282
P00432,Smart TV,Electronics,OnePlus,2650,4509,443,563,4.9,5,Winter,Returning,Delhi,Cash on Delivery,7,7.28,6339,4743,52.48,3.2,95,990,Yes,Friday,67,52.44,2650
P00433,Shampoo,Beauty,L'Oreal,33117,33336,758,30,3.7,50,Summer,Returning,Bengaluru,Cash on Delivery,4,12.19,5996,2417,15.62,3.5,198,30129,Yes,Monday,62,74.33,33117
P00434,Sunscreen,Beauty,L'Oreal,11416,9560,989,11,2.8,10,Monsoon,Premium,Mumbai,Net Banking,5,7.75,2480,6570,32.24,3.1,437,19842,Yes,Saturday,78,52.93,11416
P00435,Coffee,Grocery,Aashirvaad,33068,30323,75,336,2.8,30,Summer,Returning,Hyderabad,Cash on Delivery,1,2.35,6147,4623,60.55,3.4,204,42472,No,Thursday,48,88.81,31415
P00436,Shampoo,Beauty,Lakme,41311,38647,40,14,3.9,5,Festival,Premium,Mumbai,UPI,3,2.57,6232,867,58.57,3.4,178,11073,Yes,Wednesday,95,55.26,44615
P00437,Milk,Grocery,Aashirvaad,44158,46019,703,517,3.9,40,Winter,Returning,Delhi,UPI,7,9.56,388,8592,25.36,4.1,250,14129,Yes,Saturday,60,56.75,44158
P00438,Biscuits,Grocery,Amul,882,1514,777,472,3.7,50,Monsoon,Returning,Bengaluru,UPI,2,0.39,7872,9422,55.79,4.8,386,7510,No,Friday,57,88.15,882
P00439,Bag,Fashion,Levis,9400,11918,673,343,4.2,20,Winter,Returning,Delhi,Debit Card,5,12.8,4118,2056,48.32,4.5,71,37262,Yes,Monday,99,52.92,10152
P00440,Sneakers,Fashion,Puma,36249,35443,584,13,4.0,5,Festival,Returning,Bengaluru,UPI,3,12.08,3485,3186,63.11,3.4,164,836,No,Tuesday,70,99.64,36249
P00441,Tea,Grocery,Amul,28028,27072,194,210,3.5,40,Winter,Premium,Bengaluru,Cash on Delivery,4,3.88,3812,846,40.97,3.1,118,34721,Yes,Friday,100,82.12,30270
P00442,Smartphone,Electronics,OnePlus,41978,40379,605,132,4.9,30,Normal,Returning,Delhi,Credit Card,1,5.7,2127,4918,55.02,3.2,114,35227,No,Friday,74,79.27,41978
P00443,Smart TV,Electronics,Apple,947,119,157,345,4.5,15,Monsoon,New,Hyderabad,UPI,4,12.6,5373,4728,67.15,4.2,427,49217,Yes,Wednesday,50,79.39,947
P00444,Milk,Grocery,Nestle,36468,35811,135,335,4.1,50,Festival,Premium,Delhi,Net Banking,3,11.57,4241,7807,8.34,3.5,265,24737,Yes,Wednesday,82,80.85,39385
P00445,Smartphone,Electronics,Samsung,56013,55900,290,458,3.3,50,Normal,Premium,Delhi,Net Banking,6,13.51,1944,6586,65.36,3.8,379,26946,Yes,Tuesday,44,88.29,53213
P00446,Bag,Fashion,Nike,2179,4081,698,526,4.1,30,Monsoon,New,Hyderabad,Debit Card,2,6.39,4165,9845,60.55,4.0,71,10648,Yes,Monday,70,97.55,2179
P00447,Lipstick,Beauty,Nivea,4838,7200,649,440,4.6,40,Winter,Premium,Delhi,UPI,7,2.42,2564,4508,53.91,4.6,147,44620,Yes,Tuesday,73,97.39,4838
P00448,Cooking Oil,Grocery,Aashirvaad,30625,30797,741,395,5.0,20,Festival,Premium,Pune,Net Banking,6,6.44,5563,9259,19.38,3.2,356,38741,Yes,Wednesday,93,73.18,33075
P00449,Cooking Oil,Grocery,Nestle,31596,34251,206,277,3.8,30,Monsoon,Premium,Ahmedabad,UPI,5,13.51,6945,8218,54.59,4.2,238,44958,No,Friday,59,65.64,31596
P00450,Wheat Flour,Grocery,Amul,69786,67081,757,471,3.8,10,Winter,Returning,Chennai,Cash on Delivery,1,8.79,2880,9152,11.29,4.0,20,26278,No,Friday,96,88.65,75368
P00451,Smartphone,Electronics,Apple,4762,6571,640,203,4.3,5,Normal,New,Chennai,Credit Card,3,2.34,6505,7610,27.09,3.4,103,30488,No,Thursday,97,60.72,5142
P00452,Water Bottle,Home & Kitchen,Prestige,63780,60797,676,525,3.3,30,Normal,New,Chennai,Debit Card,4,0.82,2781,2171,33.1,3.2,466,12837,Yes,Friday,67,59.44,63780
P00453,Chair,Home & Kitchen,Prestige,58465,55801,947,599,3.3,0,Normal,Premium,Mumbai,Net Banking,6,4.94,5102,3089,17.83,4.7,328,8460,Yes,Saturday,88,73.1,63142
P00454,Body Wash,Beauty,Dove,7750,9187,50,409,4.6,15,Normal,New,Delhi,Debit Card,2,12.9,3677,6732,28.95,4.9,90,26152,Yes,Monday,45,60.94,7363
P00455,Perfume,Beauty,Lakme,46751,44642,60,31,3.4,10,Winter,Returning,Kolkata,Cash on Delivery,2,8.66,6151,2504,44.1,4.1,184,3856,Yes,Wednesday,41,72.14,44414
P00456,Bag,Fashion,Adidas,58754,58737,827,193,2.7,30,Normal,Returning,Ahmedabad,Cash on Delivery,6,3.05,6162,9769,62.23,3.0,384,18554,Yes,Saturday,90,91.1,63454
P00457,Face Wash,Beauty,Lakme,78872,81005,952,210,4.8,0,Monsoon,New,Mumbai,Credit Card,4,12.46,6737,8468,55.41,4.1,329,40143,No,Wednesday,48,65.64,74929
P00458,Sunscreen,Beauty,L'Oreal,56866,58028,217,121,2.5,30,Normal,New,Hyderabad,Debit Card,2,0.56,4015,6753,10.43,3.8,273,41178,No,Sunday,96,94.48,61415
P00459,Lipstick,Beauty,Dove,15963,13036,140,496,4.0,0,Festival,Premium,Delhi,Debit Card,6,3.7,2804,6340,22.37,4.6,31,36611,No,Monday,61,90.62,15963
P00460,Smartphone,Electronics,HP,73485,71282,189,411,4.0,10,Monsoon,Returning,Bengaluru,Debit Card,6,4.55,7273,7692,17.49,3.8,190,44364,No,Saturday,74,62.76,73485
P00461,Water Bottle,Home & Kitchen,Philips,70765,69596,244,178,2.5,15,Festival,New,Pune,UPI,3,7.8,6204,1882,39.35,3.9,240,27513,Yes,Wednesday,96,74.4,76426
P00462,Microwave,Home & Kitchen,Prestige,6992,6923,874,247,3.9,5,Monsoon,Returning,Ahmedabad,Net Banking,3,9.53,379,7903,10.66,4.4,256,14463,No,Thursday,47,59.82,6643
P00463,Mixer,Home & Kitchen,Pigeon,68313,69697,60,334,3.9,30,Winter,Returning,Kolkata,Cash on Delivery,6,0.17,781,5934,68.09,4.8,169,23464,No,Saturday,60,70.24,68313
P00464,Water Bottle,Home & Kitchen,Philips,11367,9973,87,267,3.1,25,Winter,New,Hyderabad,UPI,3,3.53,1893,8383,26.68,4.4,240,49216,No,Tuesday,41,64.28,10799
P00465,T-Shirt,Fashion,Nike,21195,20722,972,423,3.7,25,Festival,New,Bengaluru,Credit Card,3,6.54,3156,2709,46.15,3.4,451,29511,No,Saturday,73,99.26,21195
P00466,Bag,Fashion,H&M,9970,7535,885,388,4.2,5,Winter,New,Ahmedabad,UPI,2,13.11,4169,7706,14.48,4.5,289,10928,No,Sunday,45,80.75,9472
P00467,Smart TV,Electronics,Dell,11753,14522,406,97,4.5,10,Summer,Returning,Hyderabad,Cash on Delivery,3,5.78,7237,7367,16.35,4.6,421,42871,No,Wednesday,57,84.17,11753
P00468,Chair,Home & Kitchen,Milton,47351,44724,341,473,3.1,15,Festival,Premium,Bengaluru,UPI,6,1.23,4377,8331,56.18,4.8,329,4669,Yes,Saturday,66,54.59,47351
P00469,Sunscreen,Beauty,Mamaearth,19574,17962,287,309,3.7,50,Winter,New,Kolkata,Debit Card,7,2.52,3839,6267,17.6,4.1,201,42098,Yes,Thursday,90,67.9,21139
P00470,Body Wash,Beauty,L'Oreal,27010,28351,771,233,3.8,20,Monsoon,Returning,Bengaluru,Net Banking,6,7.25,1956,739,12.79,3.0,130,11905,Yes,Wednesday,97,98.65,29170
P00471,Mixer,Home & Kitchen,Philips,7769,9511,280,250,3.4,25,Summer,Premium,Pune,Net Banking,7,5.88,1376,839,7.06,4.2,452,32649,Yes,Monday,56,67.65,7769
P00472,Cooking Oil,Grocery,Amul,8562,5835,576,238,2.6,30,Festival,Returning,Hyderabad,Credit Card,3,6.53,6955,1236,5.65,3.9,432,37765,No,Monday,66,52.49,8562
P00473,Smartphone,Electronics,Dell,6358,4054,910,335,3.2,5,Winter,New,Mumbai,Credit Card,4,6.87,6999,8833,38.55,3.7,252,9436,No,Monday,94,81.48,6866
P00474,Tablet,Electronics,HP,25988,26421,320,469,4.8,50,Festival,Premium,Delhi,UPI,5,13.86,6636,235,11.31,4.5,193,32517,Yes,Sunday,79,73.38,25988
P00475,Smartphone,Electronics,Samsung,29925,29311,626,413,3.1,20,Winter,Premium,Kolkata,Cash on Delivery,2,4.31,2120,8313,55.18,3.6,306,15395,Yes,Sunday,99,74.27,32319
P00476,Perfume,Beauty,Lakme,63044,62316,559,90,3.8,25,Festival,Premium,Kolkata,Credit Card,2,9.98,3070,2433,16.3,3.7,206,12312,Yes,Monday,98,92.99,68087
P00477,Sunscreen,Beauty,L'Oreal,29209,28826,59,270,2.8,50,Summer,Returning,Hyderabad,Cash on Delivery,5,6.16,3214,7759,6.78,3.4,341,16350,No,Thursday,42,96.13,27749
P00478,Tablet,Electronics,Samsung,71402,72198,338,589,3.6,0,Monsoon,Premium,Kolkata,Credit Card,2,1.6,7296,6432,36.47,3.4,117,12909,No,Saturday,50,99.8,71402
P00479,Smart TV,Electronics,Sony,55977,56641,262,356,5.0,30,Monsoon,Returning,Delhi,UPI,3,12.99,3953,4929,54.38,4.3,152,43782,Yes,Thursday,94,94.93,60455
P00480,Tablet,Electronics,Apple,18449,15598,551,202,3.5,30,Normal,Premium,Hyderabad,UPI,5,4.24,358,650,31.24,5.0,323,13159,Yes,Tuesday,59,99.08,18449
P00481,Sneakers,Fashion,Puma,33157,31588,462,166,3.9,50,Monsoon,New,Delhi,Debit Card,2,1.24,5972,1028,43.39,4.1,167,33397,No,Saturday,71,95.8,33157
P00482,Jeans,Fashion,H&M,14953,15887,326,166,2.8,50,Festival,New,Pune,UPI,5,10.56,2827,176,67.45,4.8,357,13609,No,Saturday,67,79.61,14953
P00483,Fan,Home & Kitchen,Milton,59747,59989,850,82,4.2,0,Summer,Returning,Ahmedabad,UPI,6,14.45,7742,4227,44.1,4.2,115,15567,Yes,Wednesday,90,86.53,64526
P00484,Microwave,Home & Kitchen,Prestige,55819,53601,869,440,4.5,15,Winter,New,Ahmedabad,Debit Card,1,4.76,757,7206,44.91,4.2,238,16790,Yes,Saturday,48,99.67,53029
P00485,Headphones,Electronics,Sony,56062,58279,17,527,5.0,40,Winter,Returning,Mumbai,Cash on Delivery,2,0.1,7322,194,51.22,4.8,42,13182,No,Thursday,47,99.32,53259
P00486,Biscuits,Grocery,Nestle,76103,74372,688,206,3.3,10,Winter,Returning,Ahmedabad,Credit Card,3,4.36,4169,3153,50.1,4.7,448,35852,Yes,Friday,98,97.94,82191
P00487,Coffee,Grocery,Nestle,50652,47831,738,327,3.5,15,Normal,Premium,Ahmedabad,UPI,2,8.74,6524,2528,18.98,4.1,346,14168,No,Sunday,51,88.29,50652
P00488,Smart TV,Electronics,Dell,28545,30698,183,95,3.8,25,Summer,Premium,Chennai,Cash on Delivery,5,3.47,7078,9789,17.17,3.1,358,15222,No,Monday,94,72.03,30828
P00489,Water Bottle,Home & Kitchen,Pigeon,46603,44969,332,498,3.6,30,Festival,Premium,Bengaluru,Cash on Delivery,2,1.05,4217,8626,30.73,3.1,107,9996,No,Wednesday,84,76.06,50331
P00490,Sneakers,Fashion,Puma,28536,30152,609,541,3.9,25,Summer,Returning,Delhi,Credit Card,1,4.64,3968,6952,44.07,4.8,143,46478,No,Saturday,69,66.62,28536
P00491,Coffee,Grocery,Tata,76212,76661,70,264,2.6,5,Normal,New,Hyderabad,Cash on Delivery,5,0.65,1034,4253,19.75,3.8,178,22358,No,Monday,89,85.7,82308
P00492,Wheat Flour,Grocery,Tata,19499,19463,867,403,2.7,30,Monsoon,New,Pune,Debit Card,3,2.47,1715,1803,12.45,3.7,114,8715,Yes,Thursday,59,70.35,19499
P00493,Cooking Oil,Grocery,Nestle,28049,28770,255,324,4.0,30,Summer,Returning,Delhi,Credit Card,4,10.69,7808,4753,37.39,4.9,245,3815,Yes,Sunday,94,82.83,30292
P00494,Mixer,Home & Kitchen,Philips,78818,81261,455,222,3.5,15,Winter,Premium,Delhi,Debit Card,4,0.8,760,2825,7.83,3.9,283,2986,Yes,Sunday,61,78.96,78818
P00495,Sneakers,Fashion,Puma,53270,55779,203,254,4.5,15,Normal,Premium,Chennai,Debit Card,7,14.29,7856,7760,63.55,4.9,350,11157,No,Wednesday,46,53.07,50607
P00496,Tablet,Electronics,Samsung,57556,58983,98,495,4.3,50,Festival,Premium,Ahmedabad,Debit Card,4,11.23,997,7223,23.73,3.4,410,32867,Yes,Tuesday,94,96.83,62160
P00497,Tea,Grocery,Aashirvaad,15506,13711,674,562,4.2,25,Summer,Returning,Bengaluru,Cash on Delivery,7,11.54,5504,2956,42.14,4.9,371,15615,Yes,Friday,62,77.58,15506
P00498,Jacket,Fashion,H&M,45786,45636,819,5,3.5,15,Summer,Premium,Mumbai,Net Banking,1,3.63,2935,1647,52.74,5.0,291,16893,Yes,Saturday,54,50.83,45786
P00499,Tea,Grocery,Tata,72994,75502,624,8,3.5,10,Summer,New,Delhi,Debit Card,7,7.94,2276,747,66.22,3.5,183,46474,No,Thursday,66,78.67,72994
P00500,Tea,Grocery,Fortune,65222,63520,472,137,4.7,50,Normal,Returning,Mumbai,Cash on Delivery,6,3.88,3696,9238,58.37,3.6,140,39697,Yes,Wednesday,86,82.54,70439
P00501,Camera,Electronics,Samsung,27148,26087,426,110,3.8,50,Festival,Premium,Hyderabad,Cash on Delivery,6,12.34,3700,4139,64.23,4.9,133,3244,Yes,Thursday,62,65.94,27148
P00502,Headphones,Electronics,OnePlus,60689,59457,378,452,4.8,0,Winter,Returning,Chennai,Cash on Delivery,5,14.09,4114,4985,8.14,3.0,300,7578,No,Friday,72,65.23,60689
P00503,Cooking Oil,Grocery,Aashirvaad,23141,25576,158,307,3.7,0,Monsoon,New,Delhi,Cash on Delivery,4,13.79,3401,9034,45.92,4.7,435,30505,Yes,Thursday,52,50.51,23141
P00504,Microwave,Home & Kitchen,Milton,6506,7304,616,222,4.6,25,Winter,Returning,Chennai,Credit Card,5,14.08,1728,5296,16.64,3.3,373,21163,No,Sunday,70,94.35,6506
P00505,Milk,Grocery,Amul,20705,19520,326,199,4.2,10,Winter,Returning,Bengaluru,Net Banking,4,13.84,5275,7087,52.93,3.1,204,8099,Yes,Saturday,86,59.36,22361
P00506,Shampoo,Beauty,Nivea,48655,46059,295,583,3.0,25,Normal,New,Pune,Debit Card,3,11.47,3043,1804,21.9,3.4,413,36501,Yes,Monday,56,59.3,48655
P00507,Shampoo,Beauty,Lakme,78040,78113,458,530,4.6,25,Monsoon,New,Bengaluru,Credit Card,3,10.24,6683,4133,30.0,3.3,448,21941,No,Monday,89,54.87,84283
P00508,Lipstick,Beauty,Nivea,11432,11659,623,126,4.6,0,Monsoon,New,Hyderabad,Debit Card,2,7.98,4509,403,19.44,3.9,167,37236,Yes,Saturday,64,81.62,11432
P00509,Bag,Fashion,Puma,72535,73124,410,219,3.9,40,Monsoon,New,Bengaluru,Cash on Delivery,4,11.86,6274,4895,10.56,3.7,490,29661,Yes,Monday,43,78.17,68909
P00510,Pressure Cooker,Home & Kitchen,Pigeon,74951,74003,560,548,2.5,25,Festival,New,Delhi,UPI,3,1.16,5957,6857,36.74,3.1,370,6453,No,Sunday,53,77.88,74951
P00511,Wheat Flour,Grocery,Fortune,12263,13034,504,484,3.5,20,Normal,Premium,Kolkata,Debit Card,6,0.02,1461,1048,64.54,3.8,378,2208,No,Tuesday,42,79.22,11650
P00512,Wheat Flour,Grocery,Aashirvaad,58361,57366,728,592,3.9,30,Monsoon,Premium,Bengaluru,Credit Card,1,11.34,2692,664,59.89,3.4,433,49011,No,Sunday,94,84.01,63029
P00513,Jeans,Fashion,Levis,60397,58723,506,394,5.0,40,Monsoon,New,Chennai,Credit Card,3,7.67,41,7363,8.28,3.9,276,40395,No,Sunday,71,87.5,60397
P00514,Body Wash,Beauty,Nivea,29332,27795,204,153,3.8,30,Summer,Premium,Chennai,Cash on Delivery,7,6.02,5868,3126,31.97,4.0,38,11354,No,Saturday,98,72.32,31678
P00515,Fan,Home & Kitchen,Philips,33596,36555,510,191,2.8,50,Monsoon,Premium,Delhi,Debit Card,7,5.15,3598,7163,50.77,4.3,391,38009,No,Friday,52,63.47,33596
P00516,Tablet,Electronics,OnePlus,70342,70487,766,447,5.0,15,Normal,Returning,Hyderabad,UPI,2,4.68,3951,4578,11.22,3.4,65,26351,Yes,Saturday,74,94.63,70342
P00517,Moisturizer,Beauty,Mamaearth,63855,61808,490,242,3.2,30,Summer,New,Ahmedabad,Credit Card,2,7.22,2495,2020,57.6,4.3,358,25941,No,Thursday,62,68.11,63855
P00518,Jeans,Fashion,Adidas,36392,39281,799,310,4.5,20,Summer,New,Delhi,Net Banking,6,3.67,5678,9633,39.37,3.2,391,37488,Yes,Tuesday,46,70.06,34573
P00519,Fan,Home & Kitchen,Milton,60981,63355,889,407,2.7,50,Normal,Returning,Hyderabad,Credit Card,3,8.78,1826,8297,58.8,3.5,85,3977,No,Friday,44,60.08,57932
P00520,Rice,Grocery,Tata,63028,63619,756,281,3.3,30,Summer,Returning,Delhi,Credit Card,4,10.28,5275,6781,43.05,3.7,214,24650,No,Saturday,65,87.93,63028
P00521,Sunscreen,Beauty,Dove,78986,81833,476,186,3.3,25,Summer,Premium,Delhi,Credit Card,3,4.99,1184,3039,59.63,3.6,395,37954,Yes,Monday,61,95.26,78986
P00522,Mixer,Home & Kitchen,Prestige,46395,48348,659,505,3.0,0,Monsoon,Premium,Hyderabad,Debit Card,5,6.86,2500,428,59.22,4.7,433,30736,No,Monday,76,98.4,46395
P00523,Tea,Grocery,Nestle,11931,12456,642,177,3.4,10,Summer,New,Mumbai,Credit Card,3,11.52,1846,7314,45.24,4.2,254,14747,Yes,Friday,94,62.59,12885
P00524,Sneakers,Fashion,Levis,5041,5463,960,245,3.4,40,Summer,Premium,Bengaluru,Debit Card,6,7.34,6916,2437,18.81,3.7,33,36730,No,Sunday,56,55.86,5041
P00525,Perfume,Beauty,Dove,11471,9245,446,72,3.8,15,Normal,New,Hyderabad,Cash on Delivery,2,0.55,7970,3771,11.29,3.5,86,45584,Yes,Tuesday,46,57.95,10898
P00526,Mixer,Home & Kitchen,Philips,37611,37104,377,218,4.9,30,Winter,Returning,Bengaluru,Cash on Delivery,6,1.03,6303,1581,14.68,3.4,343,22255,No,Tuesday,64,77.61,37611
P00527,Shoes,Fashion,Adidas,13122,11660,214,578,3.0,5,Monsoon,New,Chennai,Debit Card,7,7.7,783,9120,44.62,3.4,469,12932,No,Saturday,79,93.21,13122
P00528,Sneakers,Fashion,H&M,49128,51460,559,241,2.7,50,Festival,Premium,Bengaluru,Debit Card,7,2.32,858,735,37.75,4.7,71,44068,Yes,Tuesday,75,71.95,49128
P00529,Microwave,Home & Kitchen,Milton,3508,924,338,164,4.1,10,Normal,New,Ahmedabad,Cash on Delivery,4,9.0,2461,6493,45.46,4.5,442,7447,No,Tuesday,77,72.76,3508
P00530,Shampoo,Beauty,Dove,12876,15632,575,54,3.6,15,Winter,Premium,Chennai,UPI,4,6.98,1576,5590,63.08,4.7,33,20330,Yes,Friday,82,58.24,13906
P00531,Body Wash,Beauty,Nivea,24420,24640,460,129,4.3,50,Winter,Premium,Mumbai,Debit Card,1,11.98,166,2396,21.21,4.3,81,26308,No,Monday,98,99.31,26373
P00532,Sunscreen,Beauty,Lakme,13727,13068,919,113,2.9,25,Normal,New,Delhi,Credit Card,4,10.7,5328,8401,56.73,3.2,352,43435,No,Friday,47,97.2,13041
P00533,Smart Watch,Electronics,Sony,56951,56070,842,585,4.1,20,Normal,Returning,Bengaluru,Credit Card,4,8.08,1708,815,51.67,3.2,254,8983,No,Tuesday,67,69.6,56951
P00534,Tea,Grocery,Fortune,28518,28952,766,204,3.4,30,Normal,Returning,Delhi,Debit Card,7,8.72,1019,7760,58.98,3.4,94,12911,Yes,Thursday,82,59.65,30799
P00535,Biscuits,Grocery,Nestle,16686,14407,945,9,3.3,0,Normal,Returning,Delhi,Net Banking,4,3.09,949,961,66.58,3.5,257,7106,No,Saturday,80,80.28,16686
P00536,Microwave,Home & Kitchen,Milton,68570,68156,252,325,2.6,40,Festival,Returning,Chennai,Cash on Delivery,6,7.87,7999,1183,6.1,3.1,114,42777,No,Wednesday,72,73.42,68570
P00537,Coffee,Grocery,Amul,9320,11882,722,598,3.2,0,Summer,New,Hyderabad,Credit Card,5,4.94,6737,8684,59.8,4.4,168,30890,No,Sunday,67,64.04,9320
P00538,Wheat Flour,Grocery,Amul,46786,45191,244,528,2.5,15,Monsoon,Returning,Mumbai,Credit Card,7,1.56,7117,9693,28.21,3.6,455,30613,No,Saturday,53,98.72,46786
P00539,Mixer,Home & Kitchen,Philips,66306,66999,934,149,3.3,10,Monsoon,Premium,Pune,Credit Card,2,3.67,6856,2709,55.41,3.7,284,8753,Yes,Wednesday,55,90.19,66306
P00540,Cooking Oil,Grocery,Tata,69888,68033,202,351,4.5,50,Normal,Returning,Delhi,Net Banking,2,11.29,5461,2533,69.77,3.6,344,34602,No,Saturday,66,87.73,69888
P00541,Chair,Home & Kitchen,Prestige,23196,20417,660,159,4.4,15,Monsoon,Premium,Bengaluru,Net Banking,3,3.42,1054,8324,9.1,4.6,128,4950,Yes,Saturday,65,94.07,23196
P00542,Table,Home & Kitchen,Prestige,46965,49371,398,587,5.0,20,Monsoon,New,Kolkata,Net Banking,2,9.01,1126,4017,50.6,3.5,337,10737,Yes,Monday,92,99.5,50722
P00543,Fan,Home & Kitchen,Milton,10256,9931,301,154,2.7,0,Monsoon,Returning,Ahmedabad,Credit Card,3,10.1,7308,5219,6.95,4.6,433,40281,Yes,Sunday,45,71.84,9744
P00544,Tea,Grocery,Tata,47184,48957,857,478,2.8,5,Winter,Premium,Chennai,UPI,6,13.05,1268,9836,28.84,3.5,429,4211,No,Friday,43,70.75,44825
P00545,Shampoo,Beauty,Lakme,6455,9091,161,361,4.7,0,Summer,New,Mumbai,Credit Card,1,6.04,6331,1159,41.74,3.2,193,42654,Yes,Wednesday,43,84.62,6133
P00546,Wheat Flour,Grocery,Fortune,23913,24286,116,152,3.3,0,Normal,Returning,Hyderabad,Net Banking,6,7.85,4465,5254,6.33,3.9,340,17932,No,Friday,68,80.67,23913
P00547,Wheat Flour,Grocery,Aashirvaad,42769,40779,919,72,3.5,0,Winter,New,Hyderabad,Credit Card,2,3.94,3589,8749,32.4,3.2,51,28993,Yes,Saturday,60,85.19,42769
P00548,Lipstick,Beauty,Lakme,79335,82057,531,576,4.4,20,Normal,Premium,Mumbai,Debit Card,1,11.13,4565,1146,55.94,4.7,174,41912,Yes,Wednesday,43,93.91,75369
P00549,Laptop,Electronics,Lenovo,8542,8699,358,134,3.9,20,Winter,Returning,Mumbai,Credit Card,6,10.38,5434,1144,15.83,4.4,284,3552,Yes,Sunday,98,88.15,9225
P00550,Wheat Flour,Grocery,Nestle,69749,69129,855,272,2.7,40,Festival,Returning,Bengaluru,Debit Card,6,6.35,6405,8646,41.53,4.0,135,18466,No,Sunday,65,98.8,69749
P00551,Face Wash,Beauty,Lakme,6670,8039,119,443,4.1,25,Winter,Returning,Kolkata,Cash on Delivery,7,0.23,2322,3541,47.36,3.6,233,28940,No,Wednesday,58,53.96,6670
P00552,Smart TV,Electronics,Lenovo,20470,19245,54,274,2.8,25,Monsoon,New,Chennai,Cash on Delivery,1,1.72,4819,9843,34.87,3.9,219,18790,Yes,Thursday,62,64.77,20470
P00553,Chair,Home & Kitchen,Philips,15675,18391,198,577,4.8,20,Normal,Returning,Hyderabad,Cash on Delivery,5,13.48,4264,4805,41.66,5.0,364,13393,No,Thursday,82,52.27,16929
P00554,Lipstick,Beauty,Lakme,50241,52542,300,89,3.0,0,Festival,Premium,Ahmedabad,UPI,1,11.45,6783,8275,63.78,3.1,422,7856,No,Tuesday,71,60.83,50241
P00555,Bag,Fashion,Puma,79332,80452,224,368,3.5,50,Festival,Returning,Mumbai,Net Banking,3,12.03,3638,5521,48.04,3.9,263,1159,Yes,Sunday,40,81.41,75366
P00556,Rice,Grocery,Tata,19935,19476,123,200,3.2,5,Winter,Premium,Hyderabad,Debit Card,5,5.2,7362,1061,57.4,4.5,235,4062,No,Friday,46,70.7,18939
P00557,Milk,Grocery,Fortune,10417,13124,894,218,2.8,40,Summer,Returning,Pune,Net Banking,1,4.6,3811,3883,32.67,3.1,266,14058,Yes,Sunday,97,55.69,11250
P00558,Smart Watch,Electronics,Dell,23020,23975,146,455,2.7,15,Winter,Returning,Bengaluru,UPI,5,12.37,4977,4122,24.36,4.3,40,26242,No,Thursday,91,59.72,24861
P00559,Headphones,Electronics,Samsung,40911,40860,95,165,3.2,40,Festival,Returning,Chennai,Cash on Delivery,7,7.94,2908,5320,5.39,4.2,190,37789,Yes,Friday,44,55.35,38866
P00560,Table,Home & Kitchen,Milton,15336,16821,881,43,4.4,40,Festival,Premium,Hyderabad,Net Banking,6,13.48,5215,2357,22.68,3.3,218,43910,No,Friday,70,68.07,15336
